400,"	0","	0.3048","	31.7","	0.00331266","	125.045"
500,"	0","	0.3048","	31.7","	0.00331266","	127.315"
630,"	0","	0.3048","	31.7","	0.00331266","	129.095"
800,"	0","	0.3048","	31.7","	0.00331266","	129.235"
1000,"	0","	0.3048","	31.7","	0.00331266","	127.365"
1250,"	0","	0.3048","	31.7","	0.00331266","	124.355"
1600,"	0","	0.3048","	31.7","	0.00331266","	122.365"
2000,"	0","	0.3048","	31.7","	0.00331266","	122.375"
2500,"	0","	0.3048","	31.7","	0.00331266","	120.755"
3150,"	0","	0.3048","	31.7","	0.00331266","	119.135"
4000,"	0","	0.3048","	31.7","	0.00331266","	118.145"
5000,"	0","	0.3048","	31.7","	0.00331266","	115.645"
6300,"	0","	0.3048","	31.7","	0.00331266","	113.775"
8000,"	0","	0.3048","	31.7","	0.00331266","	110.515"
10000,"	0","	0.3048","	31.7","	0.00331266","	108.265"
800,"	1.5","	0.3048","	71.3","	0.00336729","	127.122"
1000,"	1.5","	0.3048","	71.3","	0.00336729","	125.992"
1250,"	1.5","	0.3048","	71.3","	0.00336729","	125.872"
1600,"	1.5","	0.3048","	71.3","	0.00336729","	126.632"
2000,"	1.5","	0.3048","	71.3","	0.00336729","	126.642"
2500,"	1.5","	0.3048","	71.3","	0.00336729","	124.512"
3150,"	1.5","	0.3048","	71.3","	0.00336729","	123.392"
4000,"	1.5","	0.3048","	71.3","	0.00336729","	121.762"
5000,"	1.5","	0.3048","	71.3","	0.00336729","	119.632"
6300,"	1.5","	0.3048","	71.3","	0.00336729","	118.122"
8000,"	1.5","	0.3048","	71.3","	0.00336729","	115.372"
10000,"	1.5","	0.3048","	71.3","	0.00336729","	113.492"
12500,"	1.5","	0.3048","	71.3","	0.00336729","	109.222"
16000,"	1.5","	0.3048","	71.3","	0.00336729","	106.582"
315,"	1.5","	0.3048","	39.6","	0.00392107","	121.851"
400,"	1.5","	0.3048","	39.6","	0.00392107","	124.001"
500,"	1.5","	0.3048","	39.6","	0.00392107","	126.661"
630,"	1.5","	0.3048","	39.6","	0.00392107","	128.311"
800,"	1.5","	0.3048","	39.6","	0.00392107","	128.831"
1000,"	1.5","	0.3048","	39.6","	0.00392107","	127.581"
1250,"	1.5","	0.3048","	39.6","	0.00392107","	125.211"
1600,"	1.5","	0.3048","	39.6","	0.00392107","	122.211"
2000,"	1.5","	0.3048","	39.6","	0.00392107","	122.101"
2500,"	1.5","	0.3048","	39.6","	0.00392107","	120.981"
3150,"	1.5","	0.3048","	39.6","	0.00392107","	119.111"
4000,"	1.5","	0.3048","	39.6","	0.00392107","	117.741"
5000,"	1.5","	0.3048","	39.6","	0.00392107","	116.241"
6300,"	1.5","	0.3048","	39.6","	0.00392107","	114.751"
8000,"	1.5","	0.3048","	39.6","	0.00392107","	112.251"
1000,"	3","	0.3048","	71.3","	0.00425727","	106.111"
1250,"	3","	0.3048","	71.3","	0.00425727","	127.564"
1600,"	3","	0.3048","	71.3","	0.00425727","	128.454"
2000,"	3","	0.3048","	71.3","	0.00425727","	129.354"
2500,"	3","	0.3048","	71.3","	0.00425727","	129.494"
3150,"	3","	0.3048","	71.3","	0.00425727","	129.004"
5000,"	3","	0.3048","	71.3","	0.00425727","	126.514"
6300,"	3","	0.3048","	71.3","	0.00425727","	125.524"
8000,"	3","	0.3048","	71.3","	0.00425727","	124.024"
10000,"	3","	0.3048","	71.3","	0.00425727","	121.514"
400,"	3","	0.3048","	55.5","	0.00452492","	120.264"
500,"	3","	0.3048","	55.5","	0.00452492","	118.134"
630,"	3","	0.3048","	55.5","	0.00452492","	116.134"
800,"	3","	0.3048","	55.5","	0.00452492","	114.634"
1000,"	3","	0.3048","	55.5","	0.00452492","	110.224"
1250,"	3","	0.3048","	55.5","	0.00452492","	126.159"
1600,"	3","	0.3048","	55.5","	0.00452492","	128.179"
2000,"	3","	0.3048","	55.5","	0.00452492","	129.569"
2500,"	3","	0.3048","	55.5","	0.00452492","	129.949"
3150,"	3","	0.3048","	55.5","	0.00452492","	129.329"
4000,"	3","	0.3048","	55.5","	0.00452492","	127.329"
5000,"	3","	0.3048","	55.5","	0.00452492","	124.439"
6300,"	3","	0.3048","	55.5","	0.00452492","	123.069"
8000,"	3","	0.3048","	55.5","	0.00452492","	122.439"
10000,"	3","	0.3048","	55.5","	0.00452492","	120.189"
315,"	3","	0.3048","	39.6","	0.00495741","	118.689"
400,"	3","	0.3048","	39.6","	0.00495741","	117.309"
500,"	3","	0.3048","	39.6","	0.00495741","	115.679"
630,"	3","	0.3048","	39.6","	0.00495741","	113.799"
800,"	3","	0.3048","	39.6","	0.00495741","	112.169"
1000,"	3","	0.3048","	39.6","	0.00495741","	123.312"
1250,"	3","	0.3048","	39.6","	0.00495741","	125.472"
1600,"	3","	0.3048","	39.6","	0.00495741","	127.632"
2000,"	3","	0.3048","	39.6","	0.00495741","	129.292"
2500,"	3","	0.3048","	39.6","	0.00495741","	129.552"
3150,"	3","	0.3048","	39.6","	0.00495741","	128.312"
4000,"	3","	0.3048","	39.6","	0.00495741","	125.802"
5000,"	3","	0.3048","	39.6","	0.00495741","	122.782"
6300,"	3","	0.3048","	39.6","	0.00495741","	120.532"
8000,"	3","	0.3048","	39.6","	0.00495741","	120.162"
315,"	3","	0.3048","	31.7","	0.00529514","	118.922"
400,"	3","	0.3048","	31.7","	0.00529514","	116.792"
500,"	3","	0.3048","	31.7","	0.00529514","	115.792"
630,"	3","	0.3048","	31.7","	0.00529514","	114.042"
800,"	3","	0.3048","	31.7","	0.00529514","	110.652"
1000,"	3","	0.3048","	31.7","	0.00529514","	123.118"
1250,"	3","	0.3048","	31.7","	0.00529514","	125.398"
1600,"	3","	0.3048","	31.7","	0.00529514","	127.548"
2000,"	3","	0.3048","	31.7","	0.00529514","	128.698"
2500,"	3","	0.3048","	31.7","	0.00529514","	128.708"
3150,"	3","	0.3048","	31.7","	0.00529514","	126.838"
4000,"	3","	0.3048","	31.7","	0.00529514","	124.838"
5000,"	3","	0.3048","	31.7","	0.00529514","	122.088"
6300,"	3","	0.3048","	31.7","	0.00529514","	120.088"
250,"	4","	0.3048","	71.3","	0.00497773","	119.598"
315,"	4","	0.3048","	71.3","	0.00497773","	118.108"
400,"	4","	0.3048","	71.3","	0.00497773","	115.608"
500,"	4","	0.3048","	71.3","	0.00497773","	113.858"
630,"	4","	0.3048","	71.3","	0.00497773","	109.718"
800,"	4","	0.3048","	71.3","	0.00497773","	126.395"
1000,"	4","	0.3048","	71.3","	0.00497773","	128.175"
1250,"	4","	0.3048","	71.3","	0.00497773","	129.575"
1600,"	4","	0.3048","	71.3","	0.00497773","	130.715"
2000,"	4","	0.3048","	71.3","	0.00497773","	131.615"
2500,"	4","	0.3048","	71.3","	0.00497773","	131.755"
3150,"	4","	0.3048","	71.3","	0.00497773","	131.015"
4000,"	4","	0.3048","	71.3","	0.00497773","	129.395"
5000,"	4","	0.3048","	71.3","	0.00497773","	126.645"
6300,"	4","	0.3048","	71.3","	0.00497773","	124.395"
8000,"	4","	0.3048","	71.3","	0.00497773","	123.775"
10000,"	4","	0.3048","	71.3","	0.00497773","	121.775"
12500,"	4","	0.3048","	71.3","	0.00497773","	119.535"
250,"	4","	0.3048","	39.6","	0.00579636","	117.785"
315,"	4","	0.3048","	39.6","	0.00579636","	116.165"
400,"	4","	0.3048","	39.6","	0.00579636","	113.665"
500,"	4","	0.3048","	39.6","	0.00579636","	110.905"
630,"	4","	0.3048","	39.6","	0.00579636","	107.405"
800,"	4","	0.3048","	39.6","	0.00579636","	123.543"
1000,"	4","	0.3048","	39.6","	0.00579636","	126.843"
1250,"	4","	0.3048","	39.6","	0.00579636","	128.633"
1600,"	4","	0.3048","	39.6","	0.00579636","	130.173"
2000,"	4","	0.3048","	39.6","	0.00579636","	131.073"
2500,"	4","	0.3048","	39.6","	0.00579636","	130.723"
3150,"	4","	0.3048","	39.6","	0.00579636","	128.723"
4000,"	4","	0.3048","	39.6","	0.00579636","	126.343"
5000,"	4","	0.3048","	39.6","	0.00579636","	123.213"
1250,"	0","	0.2286","	71.3","	0.00214345","	120.963"
1600,"	0","	0.2286","	71.3","	0.00214345","	120.233"
2000,"	0","	0.2286","	71.3","	0.00214345","	118.743"
2500,"	0","	0.2286","	71.3","	0.00214345","	115.863"
3150,"	0","	0.2286","	71.3","	0.00214345","	113.733"
4000,"	0","	0.2286","	71.3","	0.00214345","	128.144"
6300,"	0","	0.2286","	71.3","	0.00214345","	128.244"
8000,"	0","	0.2286","	71.3","	0.00214345","	128.354"
10000,"	0","	0.2286","	71.3","	0.00214345","	127.834"
12500,"	0","	0.2286","	71.3","	0.00214345","	125.824"
16000,"	0","	0.2286","	71.3","	0.00214345","	124.304"
20000,"	0","	0.2286","	71.3","	0.00214345","	122.044"
315,"	0","	0.2286","	55.5","	0.00229336","	118.024"
400,"	0","	0.2286","	55.5","	0.00229336","	118.134"
500,"	0","	0.2286","	55.5","	0.00229336","	117.624"
630,"	0","	0.2286","	55.5","	0.00229336","	114.984"
800,"	0","	0.2286","	55.5","	0.00229336","	114.474"
1000,"	0","	0.2286","	55.5","	0.00229336","	119.540"
1250,"	0","	0.2286","	55.5","	0.00229336","	121.660"
1600,"	0","	0.2286","	55.5","	0.00229336","	123.780"
2000,"	0","	0.2286","	55.5","	0.00229336","	126.160"
2500,"	0","	0.2286","	55.5","	0.00229336","	127.530"
3150,"	0","	0.2286","	55.5","	0.00229336","	128.290"
4000,"	0","	0.2286","	55.5","	0.00229336","	127.910"
5000,"	0","	0.2286","	55.5","	0.00229336","	126.790"
6300,"	0","	0.2286","	55.5","	0.00229336","	126.540"
315,"	0","	0.2286","	39.6","	0.00253511","	126.540"
400,"	0","	0.2286","	39.6","	0.00253511","	125.160"
500,"	0","	0.2286","	39.6","	0.00253511","	123.410"
630,"	0","	0.2286","	39.6","	0.00253511","	122.410"
800,"	0","	0.2286","	39.6","	0.00253511","	118.410"
1000,"	0","	0.2286","	39.6","	0.00253511","	121.055"
1250,"	0","	0.2286","	39.6","	0.00253511","	123.565"
1600,"	0","	0.2286","	39.6","	0.00253511","	126.195"
2000,"	0","	0.2286","	39.6","	0.00253511","	128.705"
2500,"	0","	0.2286","	39.6","	0.00253511","	130.205"
5000,"	0","	0.2286","	39.6","	0.00253511","	127.095"
315,"	0","	0.2286","	31.7","	0.0027238","	125.025"
400,"	0","	0.2286","	31.7","	0.0027238","	124.625"
500,"	0","	0.2286","	31.7","	0.0027238","	123.465"
630,"	0","	0.2286","	31.7","	0.0027238","	122.175"
800,"	0","	0.2286","	31.7","	0.0027238","	117.465"
1000,"	0","	0.2286","	31.7","	0.0027238","	120.595"
1250,"	0","	0.2286","	31.7","	0.0027238","	123.635"
1600,"	0","	0.2286","	31.7","	0.0027238","	126.675"
2000,"	0","	0.2286","	31.7","	0.0027238","	129.465"
2500,"	0","	0.2286","	31.7","	0.0027238","	130.725"
3150,"	0","	0.2286","	31.7","	0.0027238","	130.595"
4000,"	0","	0.2286","	31.7","	0.0027238","	128.805"
5000,"	0","	0.2286","	31.7","	0.0027238","	125.625"
6300,"	0","	0.2286","	31.7","	0.0027238","	123.455"
400,"	2","	0.2286","	71.3","	0.00293031","	123.445"
500,"	2","	0.2286","	71.3","	0.00293031","	123.445"
630,"	2","	0.2286","	71.3","	0.00293031","	122.035"
800,"	2","	0.2286","	71.3","	0.00293031","	120.505"
1000,"	2","	0.2286","	71.3","	0.00293031","	116.815"
1250,"	2","	0.2286","	71.3","	0.00293031","	125.116"
1600,"	2","	0.2286","	71.3","	0.00293031","	126.486"
2000,"	2","	0.2286","	71.3","	0.00293031","	127.356"
2500,"	2","	0.2286","	71.3","	0.00293031","	128.216"
3150,"	2","	0.2286","	71.3","	0.00293031","	128.956"
4000,"	2","	0.2286","	71.3","	0.00293031","	128.816"
5000,"	2","	0.2286","	71.3","	0.00293031","	127.796"
6300,"	2","	0.2286","	71.3","	0.00293031","	126.896"
8000,"	2","	0.2286","	71.3","	0.00293031","	127.006"
10000,"	2","	0.2286","	71.3","	0.00293031","	126.116"
400,"	2","	0.2286","	55.5","	0.00313525","	124.086"
500,"	2","	0.2286","	55.5","	0.00313525","	122.816"
630,"	2","	0.2286","	55.5","	0.00313525","	120.786"
800,"	2","	0.2286","	55.5","	0.00313525","	115.996"
1000,"	2","	0.2286","	55.5","	0.00313525","	113.086"
1250,"	2","	0.2286","	55.5","	0.00313525","	122.292"
1600,"	2","	0.2286","	55.5","	0.00313525","	124.692"
2000,"	2","	0.2286","	55.5","	0.00313525","	126.842"
2500,"	2","	0.2286","	55.5","	0.00313525","	128.492"
3150,"	2","	0.2286","	55.5","	0.00313525","	129.002"
4000,"	2","	0.2286","	55.5","	0.00313525","	128.762"
5000,"	2","	0.2286","	55.5","	0.00313525","	126.752"
6300,"	2","	0.2286","	55.5","	0.00313525","	124.612"
315,"	2","	0.2286","	39.6","	0.00346574","	123.862"
400,"	2","	0.2286","	39.6","	0.00346574","	123.742"
500,"	2","	0.2286","	39.6","	0.00346574","	122.232"
630,"	2","	0.2286","	39.6","	0.00346574","	120.472"
800,"	2","	0.2286","	39.6","	0.00346574","	118.712"
1000,"	2","	0.2286","	39.6","	0.00346574","	120.137"
1250,"	2","	0.2286","	39.6","	0.00346574","	122.147"
1600,"	2","	0.2286","	39.6","	0.00346574","	125.157"
2000,"	2","	0.2286","	39.6","	0.00346574","	127.417"
2500,"	2","	0.2286","	39.6","	0.00346574","	129.037"
3150,"	2","	0.2286","	39.6","	0.00346574","	129.147"
4000,"	2","	0.2286","	39.6","	0.00346574","	128.257"
5000,"	2","	0.2286","	39.6","	0.00346574","	125.837"
6300,"	2","	0.2286","	39.6","	0.00346574","	122.797"
315,"	2","	0.2286","	31.7","	0.00372371","	121.397"
500,"	2","	0.2286","	31.7","	0.00372371","	120.227"
630,"	2","	0.2286","	31.7","	0.00372371","	118.827"
800,"	2","	0.2286","	31.7","	0.00372371","	116.417"
1000,"	2","	0.2286","	31.7","	0.00372371","	120.147"
1250,"	2","	0.2286","	31.7","	0.00372371","	123.417"
1600,"	2","	0.2286","	31.7","	0.00372371","	126.677"
2000,"	2","	0.2286","	31.7","	0.00372371","	129.057"
3150,"	2","	0.2286","	31.7","	0.00372371","	130.307"
4000,"	2","	0.2286","	31.7","	0.00372371","	128.677"
5000,"	2","	0.2286","	31.7","	0.00372371","	125.797"
6300,"	2","	0.2286","	31.7","	0.00372371","	123.037"
500,"	4","	0.2286","	71.3","	0.00400603","	121.407"
630,"	4","	0.2286","	71.3","	0.00400603","	121.527"
800,"	4","	0.2286","	71.3","	0.00400603","	120.527"
1000,"	4","	0.2286","	71.3","	0.00400603","	118.267"
1250,"	4","	0.2286","	71.3","	0.00400603","	115.137"
1600,"	4","	0.2286","	71.3","	0.00400603","	126.758"
2000,"	4","	0.2286","	71.3","	0.00400603","	129.038"
2500,"	4","	0.2286","	71.3","	0.00400603","	130.688"
3150,"	4","	0.2286","	71.3","	0.00400603","	131.708"
4000,"	4","	0.2286","	71.3","	0.00400603","	131.718"
5000,"	4","	0.2286","	71.3","	0.00400603","	129.468"
6300,"	4","	0.2286","	71.3","	0.00400603","	126.218"
8000,"	4","	0.2286","	71.3","	0.00400603","	124.338"
10000,"	4","	0.2286","	71.3","	0.00400603","	124.108"
12500,"	4","	0.2286","	71.3","	0.00400603","	121.728"
16000,"	4","	0.2286","	71.3","	0.00400603","	121.118"
20000,"	4","	0.2286","	71.3","	0.00400603","	118.618"
400,"	4","	0.2286","	55.5","	0.0042862","	112.848"
500,"	4","	0.2286","	55.5","	0.0042862","	113.108"
630,"	4","	0.2286","	55.5","	0.0042862","	114.258"
1000,"	4","	0.2286","	55.5","	0.0042862","	109.638"
1250,"	4","	0.2286","	55.5","	0.0042862","	123.274"
1600,"	4","	0.2286","	55.5","	0.0042862","	127.314"
2000,"	4","	0.2286","	55.5","	0.0042862","	129.964"
2500,"	4","	0.2286","	55.5","	0.0042862","	131.864"
3150,"	4","	0.2286","	55.5","	0.0042862","	132.134"
4000,"	4","	0.2286","	55.5","	0.0042862","	131.264"
5000,"	4","	0.2286","	55.5","	0.0042862","	128.264"
6300,"	4","	0.2286","	55.5","	0.0042862","	124.254"
8000,"	4","	0.2286","	55.5","	0.0042862","	122.384"
315,"	4","	0.2286","	39.6","	0.00473801","	122.394"
400,"	4","	0.2286","	39.6","	0.00473801","	120.654"
500,"	4","	0.2286","	39.6","	0.00473801","	120.034"
630,"	4","	0.2286","	39.6","	0.00473801","	117.154"
800,"	4","	0.2286","	39.6","	0.00473801","	112.524"
1000,"	4","	0.2286","	39.6","	0.00473801","	122.229"
1250,"	4","	0.2286","	39.6","	0.00473801","	123.879"
1600,"	4","	0.2286","	39.6","	0.00473801","	127.039"
2000,"	4","	0.2286","	39.6","	0.00473801","	129.579"
2500,"	4","	0.2286","	39.6","	0.00473801","	130.469"
3150,"	4","	0.2286","	39.6","	0.00473801","	129.969"
4000,"	4","	0.2286","	39.6","	0.00473801","	128.339"
5000,"	4","	0.2286","	39.6","	0.00473801","	125.319"
6300,"	4","	0.2286","	39.6","	0.00473801","	121.659"
8000,"	4","	0.2286","	39.6","	0.00473801","	119.649"
250,"	4","	0.2286","	31.7","	0.00509068","	120.419"
315,"	4","	0.2286","	31.7","	0.00509068","	119.159"
400,"	4","	0.2286","	31.7","	0.00509068","	117.649"
500,"	4","	0.2286","	31.7","	0.00509068","	114.249"
630,"	4","	0.2286","	31.7","	0.00509068","	113.129"
800,"	4","	0.2286","	31.7","	0.00509068","	120.189"
1000,"	4","	0.2286","	31.7","	0.00509068","	123.609"
1250,"	4","	0.2286","	31.7","	0.00509068","	126.149"
1600,"	4","	0.2286","	31.7","	0.00509068","	128.939"
2000,"	4","	0.2286","	31.7","	0.00509068","	130.349"
2500,"	4","	0.2286","	31.7","	0.00509068","	130.869"
3150,"	4","	0.2286","	31.7","	0.00509068","	129.869"
4000,"	4","	0.2286","	31.7","	0.00509068","	128.119"
5000,"	4","	0.2286","	31.7","	0.00509068","	125.229"
6300,"	4","	0.2286","	31.7","	0.00509068","	122.089"
400,"	5.3","	0.2286","	71.3","	0.0051942","	120.209"
500,"	5.3","	0.2286","	71.3","	0.0051942","	120.229"
630,"	5.3","	0.2286","	71.3","	0.0051942","	118.859"
800,"	5.3","	0.2286","	71.3","	0.0051942","	115.969"
1000,"	5.3","	0.2286","	71.3","	0.0051942","	112.699"
1250,"	5.3","	0.2286","	71.3","	0.0051942","	127.700"
1600,"	5.3","	0.2286","	71.3","	0.0051942","	129.880"
2000,"	5.3","	0.2286","	71.3","	0.0051942","	131.800"
2500,"	5.3","	0.2286","	71.3","	0.0051942","	133.480"
3150,"	5.3","	0.2286","	71.3","	0.0051942","	134.000"
4000,"	5.3","	0.2286","	71.3","	0.0051942","	133.380"
5000,"	5.3","	0.2286","	71.3","	0.0051942","	130.460"
6300,"	5.3","	0.2286","	71.3","	0.0051942","	125.890"
8000,"	5.3","	0.2286","	71.3","	0.0051942","	123.740"
10000,"	5.3","	0.2286","	71.3","	0.0051942","	123.120"
250,"	5.3","	0.2286","	39.6","	0.00614329","	120.330"
315,"	5.3","	0.2286","	39.6","	0.00614329","	118.050"
400,"	5.3","	0.2286","	39.6","	0.00614329","	116.920"
500,"	5.3","	0.2286","	39.6","	0.00614329","	114.900"
630,"	5.3","	0.2286","	39.6","	0.00614329","	111.350"
800,"	5.3","	0.2286","	39.6","	0.00614329","	127.011"
1000,"	5.3","	0.2286","	39.6","	0.00614329","	129.691"
1250,"	5.3","	0.2286","	39.6","	0.00614329","	131.221"
1600,"	5.3","	0.2286","	39.6","	0.00614329","	132.251"
2000,"	5.3","	0.2286","	39.6","	0.00614329","	132.011"
2500,"	5.3","	0.2286","	39.6","	0.00614329","	129.491"
3150,"	5.3","	0.2286","	39.6","	0.00614329","	125.581"
4000,"	5.3","	0.2286","	39.6","	0.00614329","	125.721"
5000,"	5.3","	0.2286","	39.6","	0.00614329","	123.081"
6300,"	5.3","	0.2286","	39.6","	0.00614329","	117.911"
200,"	7.3","	0.2286","	71.3","	0.0104404","	116.151"
250,"	7.3","	0.2286","	71.3","	0.0104404","	118.441"
315,"	7.3","	0.2286","	71.3","	0.0104404","	115.801"
400,"	7.3","	0.2286","	71.3","	0.0104404","	115.311"
500,"	7.3","	0.2286","	71.3","	0.0104404","	112.541"
630,"	7.3","	0.2286","	71.3","	0.0104404","	138.758"
800,"	7.3","	0.2286","	71.3","	0.0104404","	139.918"
1000,"	7.3","	0.2286","	71.3","	0.0104404","	139.808"
1250,"	7.3","	0.2286","	71.3","	0.0104404","	139.438"
1600,"	7.3","	0.2286","	71.3","	0.0104404","	136.798"
2000,"	7.3","	0.2286","	71.3","	0.0104404","	133.768"
2500,"	7.3","	0.2286","	71.3","	0.0104404","	130.748"
3150,"	7.3","	0.2286","	71.3","	0.0104404","	126.838"
4000,"	7.3","	0.2286","	71.3","	0.0104404","	127.358"
5000,"	7.3","	0.2286","	71.3","	0.0104404","	125.728"
6300,"	7.3","	0.2286","	71.3","	0.0104404","	122.708"
200,"	7.3","	0.2286","	55.5","	0.0111706","	122.088"
250,"	7.3","	0.2286","	55.5","	0.0111706","	120.458"
315,"	7.3","	0.2286","	55.5","	0.0111706","	119.208"
400,"	7.3","	0.2286","	55.5","	0.0111706","	115.298"
500,"	7.3","	0.2286","	55.5","	0.0111706","	115.818"
630,"	7.3","	0.2286","	55.5","	0.0111706","	135.234"
800,"	7.3","	0.2286","	55.5","	0.0111706","	136.384"
1000,"	7.3","	0.2286","	55.5","	0.0111706","	136.284"
1250,"	7.3","	0.2286","	55.5","	0.0111706","	135.924"
1600,"	7.3","	0.2286","	55.5","	0.0111706","	133.174"
2000,"	7.3","	0.2286","	55.5","	0.0111706","	130.934"
2500,"	7.3","	0.2286","	55.5","	0.0111706","	128.444"
3150,"	7.3","	0.2286","	55.5","	0.0111706","	125.194"
4000,"	7.3","	0.2286","	55.5","	0.0111706","	125.724"
5000,"	7.3","	0.2286","	55.5","	0.0111706","	123.354"
6300,"	7.3","	0.2286","	55.5","	0.0111706","	120.354"
200,"	7.3","	0.2286","	39.6","	0.0123481","	118.994"
250,"	7.3","	0.2286","	39.6","	0.0123481","	117.134"
315,"	7.3","	0.2286","	39.6","	0.0123481","	117.284"
400,"	7.3","	0.2286","	39.6","	0.0123481","	113.144"
500,"	7.3","	0.2286","	39.6","	0.0123481","	111.534"
630,"	7.3","	0.2286","	39.6","	0.0123481","	130.989"
800,"	7.3","	0.2286","	39.6","	0.0123481","	131.889"
1000,"	7.3","	0.2286","	39.6","	0.0123481","	132.149"
1250,"	7.3","	0.2286","	39.6","	0.0123481","	132.039"
1600,"	7.3","	0.2286","	39.6","	0.0123481","	130.299"
2000,"	7.3","	0.2286","	39.6","	0.0123481","	128.929"
2500,"	7.3","	0.2286","	39.6","	0.0123481","	126.299"
3150,"	7.3","	0.2286","	39.6","	0.0123481","	122.539"
4000,"	7.3","	0.2286","	39.6","	0.0123481","	123.189"
5000,"	7.3","	0.2286","	39.6","	0.0123481","	121.059"
6300,"	7.3","	0.2286","	39.6","	0.0123481","	117.809"
200,"	7.3","	0.2286","	31.7","	0.0132672","	116.559"
250,"	7.3","	0.2286","	31.7","	0.0132672","	114.309"
315,"	7.3","	0.2286","	31.7","	0.0132672","	114.079"
400,"	7.3","	0.2286","	31.7","	0.0132672","	111.959"
500,"	7.3","	0.2286","	31.7","	0.0132672","	110.839"
630,"	7.3","	0.2286","	31.7","	0.0132672","	128.679"
800,"	7.3","	0.2286","	31.7","	0.0132672","	130.089"
1000,"	7.3","	0.2286","	31.7","	0.0132672","	130.239"
1250,"	7.3","	0.2286","	31.7","	0.0132672","	130.269"
1600,"	7.3","	0.2286","	31.7","	0.0132672","	128.169"
2000,"	7.3","	0.2286","	31.7","	0.0132672","	126.189"
2500,"	7.3","	0.2286","	31.7","	0.0132672","	123.209"
3150,"	7.3","	0.2286","	31.7","	0.0132672","	119.099"
4000,"	7.3","	0.2286","	31.7","	0.0132672","	120.509"
5000,"	7.3","	0.2286","	31.7","	0.0132672","	119.039"
6300,"	7.3","	0.2286","	31.7","	0.0132672","	115.309"
1250,"	0","	0.1524","	71.3","	0.0015988","	112.639"
1600,"	0","	0.1524","	71.3","	0.0015988","	111.029"
2000,"	0","	0.1524","	71.3","	0.0015988","	110.689"
2500,"	0","	0.1524","	71.3","	0.0015988","	125.817"
5000,"	0","	0.1524","	71.3","	0.0015988","	129.667"
6300,"	0","	0.1524","	71.3","	0.0015988","	128.647"
8000,"	0","	0.1524","	71.3","	0.0015988","	128.127"
10000,"	0","	0.1524","	71.3","	0.0015988","	129.377"
12500,"	0","	0.1524","	71.3","	0.0015988","	128.857"
